,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len
350,frozenset({'clothes_item'}),"frozenset({'yes_buyDrink', 'no_spec', 'rain'})",0.566003616636528,0.38517179023508136,0.22784810126582278,0.402555910543131,1.0451334203302884,0.009839474966400613,1.0290974847936876,1
400,frozenset({'no_spec'}),"frozenset({'big_basket', 'clothes_item'})",0.5533453887884268,0.325497287522604,0.2224231464737794,0.4019607843137255,1.2349128540305012,0.04231072336000577,1.1278569946343344,1
418,frozenset({'no_spec'}),"frozenset({'yes_buyDrink', 'casual_attire'})",0.5533453887884268,0.3670886075949367,0.2206148282097649,0.3986928104575163,1.0860942077980615,0.017488039920342424,1.0525591634562466,1
372,frozenset({'clothes_item'}),"frozenset({'yes_buyDrink', 'casual_attire'})",0.566003616636528,0.3670886075949367,0.22423146473779385,0.39616613418530355,1.079211193125482,0.016457985212992438,1.0481548456232002,1
391,frozenset({'clothes_item'}),"frozenset({'yes_buyDrink', 'female'})",0.566003616636528,0.3688969258589512,0.22423146473779385,0.39616613418530355,1.0739209421787885,0.015434470535530348,1.0451601174928482,1
446,frozenset({'big_basket'}),"frozenset({'yes_buyDrink', 'clothes_item', 'rain'})",0.5497287522603979,0.36528028933092227,0.21699819168173598,0.3947368421052631,1.0806409588327253,0.016193114002530956,1.0486673480619544,1
401,frozenset({'clothes_item'}),"frozenset({'big_basket', 'no_spec'})",0.566003616636528,0.3399638336347197,0.2224231464737794,0.39297124600638983,1.1559207395826254,0.030002387110909107,1.087322737222804,1
461,frozenset({'big_basket'}),"frozenset({'yes_buyDrink', 'female'})",0.5497287522603979,0.3688969258589512,0.21338155515370705,0.3881578947368421,1.0522123323013415,0.010588308388569334,1.0314802932197786,1
447,frozenset({'clothes_item'}),"frozenset({'big_basket', 'yes_buyDrink', 'rain'})",0.566003616636528,0.3670886075949367,0.21699819168173598,0.3833865814696486,1.0443979288311116,0.009224712156934572,1.0264314291336003,1
481,frozenset({'no_spec'}),"frozenset({'female', 'rain'})",0.5533453887884268,0.3688969258589512,0.20976491862567812,0.3790849673202614,1.0276175829809047,0.005637505763401329,1.0164081088797945,1
495,frozenset({'male'}),"frozenset({'yes_buyDrink', 'blankets_item'})",0.5515370705244123,0.352622061482821,0.20795660036166366,0.3770491803278689,1.0692728036990333,0.013472461569149385,1.0392119539354714,1
505,frozenset({'male'}),frozenset({'toddler_kids'}),0.5515370705244123,0.3670886075949367,0.20614828209764918,0.3737704918032787,1.0182023742227246,0.0036853068418522816,1.0106700245211744,1
80,frozenset({'yes_buyDrink'}),frozenset({'toddler_kids'}),0.8209764918625678,0.3670886075949367,0.30560578661844484,0.3722466960352423,1.0140513443718668,0.004234669352438936,1.0082167443926273,1
509,frozenset({'big_basket'}),"frozenset({'female', 'rain'})",0.5497287522603979,0.3688969258589512,0.20433996383363473,0.3717105263157895,1.0076270639834881,0.0015467170684970166,1.0044781913030305,1
87,frozenset({'rain'}),"frozenset({'yes_buyDrink', 'female'})",0.8083182640144665,0.3688969258589512,0.30018083182640143,0.3713646532438479,1.0066894766855288,0.00199470911582067,1.0039255307510635,1
517,frozenset({'male'}),"frozenset({'small_basket', 'yes_buyDrink'})",0.5515370705244123,0.35985533453887886,0.20433996383363473,0.3704918032786886,1.0295576241865063,0.005866406809479141,1.0168964737793853,1
528,frozenset({'male'}),"frozenset({'small_basket', 'rain'})",0.5515370705244123,0.3688969258589512,0.20433996383363473,0.3704918032786886,1.0043233686917392,0.0008796340199274943,1.0025335292344786,1
523,frozenset({'male'}),"frozenset({'yes_spec', 'yes_buyDrink'})",0.5515370705244123,0.3471971066907776,0.20433996383363473,0.3704918032786886,1.0670935792349727,0.012847888714851458,1.0370045961422545,1
553,frozenset({'no_spec'}),"frozenset({'yes_buyDrink', 'rain', 'male'})",0.5533453887884268,0.35985533453887886,0.20253164556962025,0.3660130718954248,1.0171117023023615,0.0034073555716149506,1.009712719747954,1
585,frozenset({'big_basket'}),"frozenset({'casual_attire', 'rain'})",0.5497287522603979,0.32730560578661844,0.2007233273056058,0.3651315789473684,1.115567752253562,0.020794025028694374,1.0595808074656372,1
612,frozenset({'big_basket'}),"frozenset({'yes_buyDrink', 'no_spec', 'clothes_item'})",0.5497287522603979,0.29294755877034356,0.2007233273056058,0.3651315789473684,1.2464059454191034,0.03968163134505526,1.113699182040495,1
598,frozenset({'big_basket'}),"frozenset({'yes_buyDrink', 'rain', '31-50age'})",0.5497287522603979,0.3399638336347197,0.2007233273056058,0.3651315789473684,1.0740306550951848,0.01383543322792985,1.039642458938058,1
101,frozenset({'rain'}),"frozenset({'yes_buyDrink', 'blankets_item'})",0.8083182640144665,0.352622061482821,0.29475587703435807,0.3646532438478748,1.0341191992198706,0.009725024443361763,1.0189364032295036,1
291,"frozenset({'yes_buyDrink', 'rain'})","frozenset({'big_basket', 'no_spec'})",0.6600361663652803,0.3399638336347197,0.24050632911392406,0.3643835616438356,1.0718303701544738,0.016117903658819738,1.0384189686350314,2
580,frozenset({'no_spec'}),frozenset({'thin_bodySize'}),0.5533453887884268,0.33815551537070526,0.2007233273056058,0.36274509803921573,1.0727167872496592,0.013606532181852066,1.0385867297259703,1
613,frozenset({'no_spec'}),"frozenset({'big_basket', 'clothes_item', 'yes_buyDrink'})",0.5533453887884268,0.28390596745027125,0.2007233273056058,0.36274509803921573,1.277694517297365,0.04362526936748101,1.1237167895395743,1
578,frozenset({'no_spec'}),frozenset({'1basket'}),0.5533453887884268,0.3399638336347197,0.2007233273056058,0.36274509803921573,1.0670108468919484,0.012605907608997796,1.035749061065517,1
113,frozenset({'rain'}),"frozenset({'small_basket', 'yes_buyDrink'})",0.8083182640144665,0.35985533453887886,0.29294755877034356,0.3624161073825503,1.0071161175002528,0.0020699194595319437,1.0040163700390214,1
107,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'no_spec'})",0.8209764918625678,0.3399638336347197,0.29475587703435807,0.3590308370044053,1.0560853875714689,0.015653561536776217,1.0297471461506436,1
300,"frozenset({'yes_buyDrink', 'rain'})",frozenset({'moderate_bodySize'}),0.6600361663652803,0.3471971066907776,0.23688969258589512,0.3589041095890411,1.0337186073059361,0.007727045312597075,1.0182609233242146,2
120,frozenset({'rain'}),frozenset({'moderate_bodySize'}),0.8083182640144665,0.3471971066907776,0.28933092224231466,0.3579418344519016,1.0309470544369874,0.008685159691179833,1.0167348198927613,1
567,frozenset({'clothes_item'}),"frozenset({'yes_buyDrink', 'rain', '31-50age'})",0.566003616636528,0.3399638336347197,0.20253164556962025,0.3578274760383387,1.0525457140914962,0.010110886206749964,1.0278175127976752,1
117,frozenset({'yes_buyDrink'}),"frozenset({'no_spec', 'clothes_item'})",0.8209764918625678,0.3453887884267631,0.29294755877034356,0.3568281938325991,1.0331203727195146,0.009391482919076932,1.0177859248433203,1
614,frozenset({'clothes_item'}),"frozenset({'big_basket', 'no_spec', 'yes_buyDrink'})",0.566003616636528,0.29475587703435807,0.2007233273056058,0.354632587859425,1.203140006664184,0.03389043487928742,1.0927792598428017,1
570,frozenset({'clothes_item'}),frozenset({'1basket'}),0.566003616636528,0.3399638336347197,0.2007233273056058,0.354632587859425,1.0431479845013936,0.008302567942735511,1.022729307288776,1
320,"frozenset({'yes_buyDrink', 'rain'})",frozenset({'2basket'}),0.6600361663652803,0.33634719710669075,0.2332730560578662,0.35342465753424657,1.0507733097657976,0.011271741511858724,1.026412173966347,2
133,frozenset({'rain'}),frozenset({'2basket'}),0.8083182640144665,0.33634719710669075,0.2820976491862568,0.3489932885906041,1.0375983257559358,0.010222066714844935,1.0194254394959081,1
124,frozenset({'yes_buyDrink'}),frozenset({'moderate_bodySize'}),0.8209764918625678,0.3471971066907776,0.2857142857142857,0.34801762114537443,1.0023632525697503,0.0006736230784574193,1.001258491764821,1
329,"frozenset({'yes_buyDrink', 'rain'})",frozenset({'41-55mins_timespent'}),0.6600361663652803,0.3345388788426763,0.22965641952983726,0.34794520547945207,1.0400740466493892,0.00884866043837823,1.0205601227832906,2
145,frozenset({'rain'}),"frozenset({'big_basket', 'no_spec'})",0.8083182640144665,0.3399638336347197,0.28028933092224234,0.3467561521252797,1.0199795325812748,0.005490355090922827,1.0103978300180834,1
131,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'clothes_item'})",0.8209764918625678,0.325497287522604,0.28390596745027125,0.34581497797356825,1.0624204601076848,0.01668034622918224,1.0310580183997904,1
151,frozenset({'rain'}),frozenset({'41-55mins_timespent'}),0.8083182640144665,0.3345388788426763,0.2766726943942134,0.3422818791946309,1.0231452929439506,0.00625880860275535,1.011772520943278,1
137,frozenset({'yes_buyDrink'}),"frozenset({'casual_attire', 'rain'})",0.8209764918625678,0.32730560578661844,0.28028933092224234,0.341409691629956,1.0430914887920755,0.011579122916591744,1.0214155684711548,1
148,frozenset({'yes_buyDrink'}),frozenset({'2basket'}),0.8209764918625678,0.33634719710669075,0.2766726943942134,0.3370044052863436,1.0019539576524088,0.0005395524657547668,1.0009912708091775,1
162,frozenset({'yes_buyDrink'}),frozenset({'41-55mins_timespent'}),0.8209764918625678,0.3345388788426763,0.27486437613019893,0.33480176211453744,1.000785807834266,0.00021582098630190671,1.0003951953822017,1
445,"frozenset({'yes_buyDrink', 'rain'})","frozenset({'big_basket', 'clothes_item'})",0.6600361663652803,0.325497287522604,0.21699819168173598,0.3287671232876712,1.0100456621004565,0.002158209863019067,1.0048713879765288,2
175,frozenset({'yes_buyDrink'}),frozenset({'3basket'}),0.8209764918625678,0.32368896925858953,0.2694394213381555,0.32819383259911894,1.0139172593704624,0.0036983869016281035,1.006705599857706,1
187,frozenset({'rain'}),frozenset({'fat_bodySize'}),0.8083182640144665,0.31464737793851716,0.25678119349005424,0.31767337807606266,1.0096171153796705,0.002445971178088313,1.0044348264310914,1
197,frozenset({'rain'}),frozenset({'formal_attire'}),0.8083182640144665,0.3037974683544304,0.2549728752260398,0.3154362416107383,1.0383109619686801,0.0094078329937968,1.0170017374038223,1
499,"frozenset({'yes_buyDrink', 'rain'})",frozenset({'fat_bodySize'}),0.6600361663652803,0.31464737793851716,0.20795660036166366,0.31506849315068497,1.0013383719099356,0.000277951270237331,1.000614828209765,2
180,frozenset({'yes_buyDrink'}),frozenset({'fat_bodySize'}),0.8209764918625678,0.31464737793851716,0.2585895117540687,0.3149779735682819,1.0010506861106891,0.0002714112403493507,1.000482605838949,1
548,"frozenset({'yes_buyDrink', 'rain'})","frozenset({'no_spec', 'male'})",0.6600361663652803,0.2965641952983725,0.20253164556962025,0.30684931506849317,1.0346809221516873,0.006788551023678174,1.0148382162691465,2
561,"frozenset({'yes_buyDrink', 'rain'})","frozenset({'clothes_item', '31-50age'})",0.6600361663652803,0.30018083182640143,0.20253164556962025,0.30684931506849317,1.0222148869450405,0.004401440114581323,1.009620539064678,2
535,"frozenset({'yes_buyDrink', 'rain'})",frozenset({'formal_attire'}),0.6600361663652803,0.3037974683544304,0.20253164556962025,0.30684931506849317,1.0100456621004565,0.002014329205484472,1.0044028618602092,2
212,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', '31-50age'})",0.8209764918625678,0.30018083182640143,0.2513562386980108,0.30616740088105726,1.0199432089591849,0.004914832460784335,1.0086282614311548,1
203,frozenset({'yes_buyDrink'}),"frozenset({'clothes_item', '31-50age'})",0.8209764918625678,0.30018083182640143,0.2513562386980108,0.30616740088105726,1.0199432089591849,0.004914832460784335,1.0086282614311548,1
595,"frozenset({'yes_buyDrink', 'rain'})","frozenset({'big_basket', '31-50age'})",0.6600361663652803,0.30018083182640143,0.2007233273056058,0.3041095890410959,1.0130879683116027,0.0025931218505668707,1.005645655052612,2
573,"frozenset({'yes_buyDrink', 'rain'})",frozenset({'chinese_race'}),0.6600361663652803,0.2820976491862568,0.2007233273056058,0.3041095890410959,1.0780295047418336,0.014528676396051127,1.0316313308937648,2
253,frozenset({'rain'}),frozenset({'chinese_race'}),0.8083182640144665,0.2820976491862568,0.244122965641953,0.30201342281879195,1.0705988642230253,0.016098283569155908,1.0285331756850744,1
244,frozenset({'rain'}),"frozenset({'clothes_item', '31-50age'})",0.8083182640144665,0.30018083182640143,0.244122965641953,0.30201342281879195,1.0061049567397107,0.0014813167696176854,1.0026255390179442,1
229,frozenset({'yes_buyDrink'}),"frozenset({'no_spec', 'male'})",0.8209764918625678,0.2965641952983725,0.24773960216998192,0.30176211453744495,1.0175271301171163,0.004267369501878615,1.0074443385947598,1
224,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'male'})",0.8209764918625678,0.2965641952983725,0.24773960216998192,0.30176211453744495,1.0175271301171163,0.004267369501878615,1.0074443385947598,1
267,frozenset({'rain'}),"frozenset({'no_spec', 'male'})",0.8083182640144665,0.2965641952983725,0.2423146473779385,0.2997762863534676,1.010831014350412,0.002596391865510833,1.0045872354684586,1
268,frozenset({'rain'}),frozenset({'no_kids'}),0.8083182640144665,0.2911392405063291,0.2423146473779385,0.2997762863534676,1.0296663748662582,0.0069814819053723165,1.0123346948679581,1
295,frozenset({'rain'}),"frozenset({'big_basket', 'no_spec', 'yes_buyDrink'})",0.8083182640144665,0.29475587703435807,0.24050632911392406,0.29753914988814323,1.0094426373505718,0.0022497702814501808,1.003962175049815,1
304,frozenset({'rain'}),"frozenset({'yes_buyDrink', 'moderate_bodySize'})",0.8083182640144665,0.2857142857142857,0.23688969258589512,0.29306487695749445,1.0257270693512306,0.005941617153190415,1.0103978300180831,1
294,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'no_spec', 'rain'})",0.8209764918625678,0.28028933092224234,0.24050632911392406,0.29295154185022027,1.045175500923689,0.010395377506875192,1.0179085475429968,1
279,frozenset({'yes_buyDrink'}),"frozenset({'no_spec', '31-50age'})",0.8209764918625678,0.27486437613019893,0.24050632911392406,0.29295154185022027,1.065803964757709,0.014849137860560024,1.0255812250370393,1
323,frozenset({'rain'}),"frozenset({'yes_buyDrink', '2basket'})",0.8083182640144665,0.2766726943942134,0.2332730560578662,0.28859060402684567,1.0430758433127167,0.009633464024930621,1.0167525333515304,1
322,frozenset({'yes_buyDrink'}),"frozenset({'rain', '2basket'})",0.8209764918625678,0.2820976491862568,0.2332730560578662,0.2841409691629956,1.0072433073534395,0.0016775176662557345,1.0028543608290443,1
333,frozenset({'rain'}),"frozenset({'yes_buyDrink', '41-55mins_timespent'})",0.8083182640144665,0.27486437613019893,0.22965641952983726,0.2841163310961969,1.0336600730012953,0.007478524176855489,1.0129238245931285,1
356,frozenset({'rain'}),"frozenset({'no_spec', '31-50age'})",0.8083182640144665,0.27486437613019893,0.22784810126582278,0.2818791946308725,1.0255210173083718,0.005670205912841009,1.0097682986598164,1
331,frozenset({'yes_buyDrink'}),"frozenset({'41-55mins_timespent', 'rain'})",0.8209764918625678,0.2766726943942134,0.22965641952983726,0.27973568281938327,1.0110708013014311,0.0025146414919116344,1.0042525894343337,1
359,frozenset({'rain'}),frozenset({'traditional_attire'}),0.8083182640144665,0.2694394213381555,0.22603978300180833,0.2796420581655481,1.0378661621848866,0.008246977688688067,1.0141632877697035,1
348,frozenset({'yes_buyDrink'}),"frozenset({'no_spec', 'clothes_item', 'rain'})",0.8209764918625678,0.2730560578661845,0.22784810126582278,0.2775330396475771,1.0163958339411265,0.003675496797020339,1.006196797953513,1
378,frozenset({'rain'}),"frozenset({'male', '31-50age'})",0.8083182640144665,0.27124773960216997,0.22423146473779385,0.27740492170022374,1.0226994780014915,0.0049769627447197595,1.0085209300242415,1
363,frozenset({'yes_buyDrink'}),"frozenset({'no_spec', 'female'})",0.8209764918625678,0.25678119349005424,0.22603978300180833,0.27533039647577096,1.072237389092263,0.015228459594060356,1.0255967725091653,1
389,frozenset({'yes_buyDrink'}),"frozenset({'female', 'clothes_item'})",0.8209764918625678,0.25678119349005424,0.22423146473779385,0.27312775330396477,1.0636594899795249,0.013420141330045876,1.0224889035015619,1
383,frozenset({'yes_buyDrink'}),"frozenset({'male', '31-50age'})",0.8209764918625678,0.27124773960216997,0.22423146473779385,0.27312775330396477,1.0069309838472835,0.0015434470535530265,1.0025864430927722,1
371,frozenset({'yes_buyDrink'}),"frozenset({'clothes_item', 'casual_attire'})",0.8209764918625678,0.2603978300180832,0.22423146473779385,0.27312775330396477,1.048886441507587,0.010450967760922636,1.0175132883993645,1
412,frozenset({'rain'}),frozenset({'dryer_8'}),0.8083182640144665,0.26763110307414106,0.2206148282097649,0.27293064876957496,1.0198016808755064,0.004283719576598455,1.0072889136180276,1
407,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'casual_attire'})",0.8209764918625678,0.2513562386980108,0.2224231464737794,0.2709251101321586,1.077853135993408,0.016065583419716256,1.02684068770726,1
422,frozenset({'yes_buyDrink'}),frozenset({'foreigner_race'}),0.8209764918625678,0.26582278481012656,0.2206148282097649,0.2687224669603524,1.0109083280889448,0.0023805708792089264,1.00396522800061,1
420,frozenset({'yes_buyDrink'}),frozenset({'dryer_8'}),0.8209764918625678,0.26763110307414106,0.2206148282097649,0.2687224669603524,1.004077866412668,0.0008959840946472786,1.0014924072419877,1
417,frozenset({'yes_buyDrink'}),"frozenset({'no_spec', 'casual_attire'})",0.8209764918625678,0.24050632911392406,0.2206148282097649,0.2687224669603524,1.1173197310456757,0.023164785863071385,1.0385847186213208,1
449,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'clothes_item', 'rain'})",0.8209764918625678,0.24954792043399637,0.21699819168173598,0.2643171806167401,1.0591840643554875,0.012125215412234436,1.0200755812064841,1
450,frozenset({'yes_buyDrink'}),frozenset({'25-40mins_timespent'}),0.8209764918625678,0.2603978300180832,0.21518987341772153,0.2621145374449339,1.0065926333822808,0.0014093764408503184,1.0023265229008664,1
469,frozenset({'rain'}),frozenset({'age>50'}),0.8083182640144665,0.2603978300180832,0.2115732368896926,0.26174496644295303,1.0051733780760626,0.0010889149763414485,1.00182475752096,1
463,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'female'})",0.8209764918625678,0.25316455696202533,0.21338155515370705,0.2599118942731277,1.0266519823788545,0.005539405315082263,1.0091169379144063,1
483,frozenset({'rain'}),"frozenset({'no_spec', 'female'})",0.8083182640144665,0.25678119349005424,0.20976491862567812,0.25950782997762867,1.010618520969216,0.0022039900722346517,1.003682194894096,1
476,frozenset({'yes_buyDrink'}),"frozenset({'3basket', 'rain'})",0.8209764918625678,0.2549728752260398,0.20976491862567812,0.2555066079295154,1.0020932920923546,0.0004381820024917382,1.0007169072407631,1
493,frozenset({'yes_buyDrink'}),"frozenset({'blankets_item', 'male'})",0.8209764918625678,0.2423146473779385,0.20795660036166366,0.2533039647577093,1.0453514366493526,0.009021971230408543,1.0147172569038818,1
539,frozenset({'rain'}),"frozenset({'yes_buyDrink', 'formal_attire'})",0.8083182640144665,0.24050632911392406,0.20253164556962025,0.2505592841163311,1.0417991286942188,0.008125987135761209,1.0134139429435103,1
555,frozenset({'rain'}),"frozenset({'yes_buyDrink', 'no_spec', 'male'})",0.8083182640144665,0.24773960216998192,0.20253164556962025,0.2505592841163311,1.0113816358856285,0.002279200415945898,1.0037623815821435,1
531,frozenset({'rain'}),frozenset({'washer_3'}),0.8083182640144665,0.244122965641953,0.20253164556962025,0.2505592841163311,1.0263650675283784,0.005202593775853553,1.008588162262827,1
577,frozenset({'rain'}),"frozenset({'yes_buyDrink', 'chinese_race'})",0.8083182640144665,0.22965641952983726,0.2007233273056058,0.24832214765100674,1.0812767531575334,0.015087848951469723,1.024832084732627,1
541,frozenset({'yes_buyDrink'}),frozenset({'washer_4'}),0.8209764918625678,0.24050632911392406,0.20253164556962025,0.24669603524229075,1.0257361465337351,0.005081603222926723,1.0082167443926273,1
566,frozenset({'yes_buyDrink'}),"frozenset({'clothes_item', 'rain', '31-50age'})",0.8209764918625678,0.244122965641953,0.20253164556962025,0.24669603524229075,1.010540055473976,0.0021124296538035103,1.0034157122764717,1
552,frozenset({'yes_buyDrink'}),"frozenset({'no_spec', 'rain', 'male'})",0.8209764918625678,0.2423146473779385,0.20253164556962025,0.24669603524229075,1.0180813991715432,0.0035970164383651304,1.0058162283345495,1
599,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'rain', '31-50age'})",0.8209764918625678,0.2423146473779385,0.2007233273056058,0.2444933920704846,1.0089913866789402,0.001788698174350678,1.0028838195055858,1
615,frozenset({'yes_buyDrink'}),"frozenset({'big_basket', 'no_spec', 'clothes_item'})",0.8209764918625678,0.2224231464737794,0.2007233273056058,0.2444933920704846,1.0992263887396583,0.018119152804528305,1.0292125116644437,1
575,frozenset({'yes_buyDrink'}),"frozenset({'chinese_race', 'rain'})",0.8209764918625678,0.244122965641953,0.2007233273056058,0.2444933920704846,1.0015173764072443,0.00030411138978905794,1.0004903020365987,1
625,frozenset({'yes_buyDrink'}),"frozenset({'<=25mins_timespent', 'rain'})",0.8209764918625678,0.244122965641953,0.2007233273056058,0.2444933920704846,1.0015173764072443,0.00030411138978905794,1.0004903020365987,1
